epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,10418.6,1.36874,1.01846,1.03896,0.80697,0.81354,0.78816,0.4843,1.1845,0.83872,1.00542,0.0050005,0.0050005,0.0050005
103,10522,1.37062,1.01348,1.03622,0.80691,0.81481,0.78911,0.4849,1.18346,0.83722,1.00456,0.004951,0.004951,0.004951
104,10626.9,1.35967,1.00411,1.03379,0.80554,0.81445,0.7891,0.48532,1.18201,0.83495,1.00362,0.0049015,0.0049015,0.0049015
105,10735.2,1.35334,1.00037,1.03076,0.80626,0.81514,0.78973,0.48569,1.18076,0.83454,1.00293,0.004852,0.004852,0.004852
106,10843.7,1.36097,1.00276,1.0328,0.80663,0.81567,0.78965,0.48667,1.17896,0.8343,1.00222,0.0048025,0.0048025,0.0048025
107,10943,1.35036,0.99025,1.02947,0.80662,0.81493,0.7893,0.48758,1.17773,0.83289,1.0022,0.004753,0.004753,0.004753
108,11039.2,1.35354,0.99866,1.0305,0.80754,0.81439,0.7899,0.48794,1.1774,0.83198,1.00259,0.0047035,0.0047035,0.0047035
109,11148.8,1.35166,0.98951,1.03232,0.80889,0.81631,0.79033,0.48847,1.17578,0.83113,1.00183,0.004654,0.004654,0.004654
110,11263.3,1.34374,0.9906,1.03076,0.81031,0.81537,0.79063,0.48909,1.17495,0.8306,1.00185,0.0046045,0.0046045,0.0046045
111,11376.7,1.35128,0.98866,1.0289,0.81233,0.81434,0.78976,0.48942,1.1737,0.83024,1.0018,0.004555,0.004555,0.004555
112,11486,1.34872,0.99096,1.02862,0.81099,0.81566,0.79042,0.48986,1.17247,0.82872,1.00136,0.0045055,0.0045055,0.0045055
113,11594,1.34194,0.9814,1.02427,0.81126,0.81748,0.7912,0.49043,1.17091,0.82675,1.00031,0.004456,0.004456,0.004456
114,11706.6,1.34169,0.98405,1.02557,0.81255,0.81796,0.79198,0.49159,1.17016,0.82633,0.99999,0.0044065,0.0044065,0.0044065
115,11822.5,1.3345,0.97432,1.02032,0.8138,0.81895,0.79184,0.49115,1.16829,0.82449,0.99832,0.004357,0.004357,0.004357
116,11929.3,1.33045,0.97296,1.02245,0.8144,0.81974,0.79201,0.49157,1.16642,0.82414,0.9966,0.0043075,0.0043075,0.0043075
117,12035.6,1.33299,0.97741,1.02337,0.81464,0.8207,0.79239,0.49127,1.16515,0.82313,0.99619,0.004258,0.004258,0.004258
118,12131.4,1.33098,0.9757,1.02217,0.81404,0.82199,0.7927,0.4917,1.16366,0.82229,0.99512,0.0042085,0.0042085,0.0042085
119,12230.6,1.32731,0.97132,1.0191,0.81589,0.82167,0.79333,0.49212,1.16218,0.82049,0.99418,0.004159,0.004159,0.004159
120,12329.1,1.32412,0.9654,1.01898,0.81569,0.82223,0.79318,0.49203,1.16094,0.81966,0.99376,0.0041095,0.0041095,0.0041095
121,12425.6,1.30958,0.95588,1.01507,0.81546,0.82257,0.79368,0.49318,1.16022,0.81816,0.99378,0.00406,0.00406,0.00406
122,12524.1,1.31409,0.95721,1.01717,0.81592,0.82333,0.79421,0.49424,1.15891,0.8192,0.99322,0.0040105,0.0040105,0.0040105
123,12622.9,1.31592,0.95741,1.01773,0.81671,0.82492,0.79478,0.49523,1.15793,0.81799,0.99276,0.003961,0.003961,0.003961
124,12718.1,1.31662,0.9593,1.0167,0.81684,0.82668,0.79522,0.49548,1.15709,0.81863,0.99308,0.0039115,0.0039115,0.0039115
125,12813.9,1.30513,0.95273,1.01284,0.81766,0.82669,0.7961,0.49643,1.15562,0.81731,0.99293,0.003862,0.003862,0.003862
126,12917.8,1.3125,0.95682,1.01161,0.81759,0.82893,0.79542,0.49632,1.15468,0.81655,0.99282,0.0038125,0.0038125,0.0038125
127,13021.3,1.30602,0.9467,1.01065,0.81583,0.83156,0.7967,0.4967,1.15233,0.81516,0.99239,0.003763,0.003763,0.003763
128,13119.5,1.29617,0.9418,1.00945,0.81477,0.83097,0.79669,0.49701,1.15111,0.81322,0.99165,0.0037135,0.0037135,0.0037135
129,13218.6,1.29696,0.94042,1.00645,0.81356,0.83057,0.79646,0.49801,1.14877,0.81253,0.99074,0.003664,0.003664,0.003664
130,13322.1,1.29779,0.94057,1.00914,0.81335,0.83168,0.79699,0.49864,1.14701,0.8124,0.99039,0.0036145,0.0036145,0.0036145
131,13418.2,1.29773,0.93743,1.0074,0.81479,0.83055,0.7975,0.49907,1.14572,0.81231,0.98929,0.003565,0.003565,0.003565
132,13518.8,1.2837,0.93256,1.00552,0.81562,0.82916,0.79721,0.49942,1.14456,0.81135,0.9885,0.0035155,0.0035155,0.0035155
133,13617.6,1.28842,0.92881,1.0062,0.8159,0.8277,0.79763,0.49953,1.14359,0.81103,0.9883,0.003466,0.003466,0.003466
134,13720.4,1.27959,0.93042,1.00507,0.8163,0.82765,0.79831,0.50026,1.14176,0.80979,0.98791,0.0034165,0.0034165,0.0034165
135,13816.2,1.28575,0.92751,1.00386,0.8178,0.82756,0.80006,0.50126,1.14069,0.80995,0.98798,0.003367,0.003367,0.003367
136,13920.3,1.2833,0.92216,1.0027,0.81748,0.82816,0.79919,0.50136,1.14009,0.81,0.98812,0.0033175,0.0033175,0.0033175
137,14018.3,1.27491,0.91658,1.00004,0.81751,0.82933,0.79991,0.50181,1.13844,0.80949,0.98704,0.003268,0.003268,0.003268
138,14116.1,1.27548,0.91968,1.00321,0.81821,0.82866,0.80028,0.50241,1.13782,0.80866,0.98671,0.0032185,0.0032185,0.0032185
139,14214.4,1.27606,0.91704,0.99926,0.82237,0.82753,0.79996,0.50327,1.13634,0.80811,0.98578,0.003169,0.003169,0.003169
140,14320.2,1.27278,0.91847,0.99796,0.82244,0.82742,0.80079,0.50411,1.13659,0.80751,0.98641,0.0031195,0.0031195,0.0031195
141,14426.7,1.26973,0.91261,0.99665,0.82179,0.82826,0.80078,0.50487,1.13521,0.80732,0.98575,0.00307,0.00307,0.00307
142,14525.2,1.26195,0.90533,0.99668,0.82242,0.82904,0.80148,0.50581,1.13391,0.80696,0.98464,0.0030205,0.0030205,0.0030205
143,14627.3,1.25294,0.90063,0.99387,0.82259,0.82961,0.80192,0.50619,1.13251,0.80599,0.98437,0.002971,0.002971,0.002971
144,14721.4,1.25917,0.90245,0.99547,0.82273,0.83059,0.8025,0.50674,1.13084,0.8052,0.98323,0.0029215,0.0029215,0.0029215
145,14825.3,1.25206,0.89918,0.99139,0.82254,0.83041,0.80314,0.50668,1.12937,0.80466,0.98226,0.002872,0.002872,0.002872
146,14927.4,1.25359,0.8999,0.99371,0.82234,0.83059,0.80343,0.50745,1.12808,0.80411,0.98088,0.0028225,0.0028225,0.0028225
147,15033.4,1.25043,0.89715,0.99319,0.82307,0.83072,0.80329,0.50805,1.12667,0.80332,0.98012,0.002773,0.002773,0.002773
148,15134.1,1.24426,0.89697,0.9917,0.82387,0.83028,0.80271,0.50864,1.12532,0.80419,0.97961,0.0027235,0.0027235,0.0027235
149,15232.2,1.23651,0.8829,0.9895,0.82456,0.82909,0.80208,0.50831,1.12408,0.80332,0.97902,0.002674,0.002674,0.002674
150,15329.5,1.2394,0.88481,0.98957,0.82586,0.82871,0.80217,0.50895,1.12261,0.80298,0.97802,0.0026245,0.0026245,0.0026245
151,15423.9,1.23751,0.88289,0.98728,0.82461,0.83093,0.80263,0.5091,1.12096,0.80213,0.97613,0.002575,0.002575,0.002575
152,15519,1.23267,0.88225,0.98713,0.82514,0.83037,0.80321,0.5093,1.11935,0.8014,0.97524,0.0025255,0.0025255,0.0025255
153,15615.6,1.23278,0.88146,0.98475,0.82612,0.83044,0.80391,0.5105,1.11801,0.80102,0.97411,0.002476,0.002476,0.002476
154,15710.6,1.22544,0.87233,0.98462,0.82631,0.83135,0.80477,0.51135,1.11632,0.80203,0.97332,0.0024265,0.0024265,0.0024265
155,15810.4,1.22745,0.87465,0.98255,0.827,0.83255,0.80506,0.51209,1.11453,0.80102,0.97267,0.002377,0.002377,0.002377
156,15906.7,1.21605,0.86549,0.98094,0.82713,0.8328,0.80489,0.51272,1.11357,0.80104,0.97271,0.0023275,0.0023275,0.0023275
157,16005.2,1.21497,0.86497,0.97961,0.82637,0.83314,0.80571,0.51308,1.11277,0.80018,0.97304,0.002278,0.002278,0.002278
158,16104.3,1.21897,0.86696,0.98043,0.82578,0.83406,0.80552,0.51307,1.11191,0.79995,0.97289,0.0022285,0.0022285,0.0022285
159,16201.7,1.21479,0.86176,0.98226,0.82537,0.83463,0.80688,0.51447,1.11069,0.80023,0.97212,0.002179,0.002179,0.002179
160,16296.8,1.20814,0.85698,0.97808,0.8264,0.83505,0.80778,0.51549,1.10976,0.80082,0.97174,0.0021295,0.0021295,0.0021295
161,16392.3,1.20455,0.85969,0.9795,0.82608,0.83492,0.8075,0.51536,1.1088,0.79979,0.97081,0.00208,0.00208,0.00208
162,16497.5,1.20322,0.85453,0.97529,0.82654,0.83483,0.80719,0.51601,1.10795,0.79967,0.97093,0.0020305,0.0020305,0.0020305
163,16592.5,1.20264,0.85436,0.97708,0.82735,0.83499,0.80773,0.51624,1.10695,0.79919,0.9704,0.001981,0.001981,0.001981
164,16689.2,1.19142,0.8458,0.97389,0.82697,0.83496,0.80772,0.51631,1.10559,0.79887,0.96981,0.0019315,0.0019315,0.0019315
165,16785.3,1.19584,0.85205,0.973,0.82786,0.83442,0.80799,0.51676,1.1045,0.79828,0.96938,0.001882,0.001882,0.001882
166,16882.7,1.18942,0.84426,0.97364,0.82817,0.83324,0.80789,0.51768,1.10299,0.79842,0.96888,0.0018325,0.0018325,0.0018325
167,16982.7,1.19013,0.84078,0.97364,0.83034,0.83314,0.80848,0.51825,1.10128,0.79748,0.96819,0.001783,0.001783,0.001783
168,17081,1.18003,0.83839,0.96781,0.8277,0.83303,0.80843,0.5188,1.10002,0.79732,0.96807,0.0017335,0.0017335,0.0017335
169,17178.5,1.17704,0.8351,0.96902,0.82809,0.83428,0.80851,0.51986,1.09831,0.79674,0.96713,0.001684,0.001684,0.001684
170,17279,1.18017,0.83431,0.96922,0.82894,0.83654,0.80968,0.52047,1.09703,0.79617,0.96618,0.0016345,0.0016345,0.0016345
171,17386.1,1.17762,0.83526,0.96748,0.82919,0.83659,0.81026,0.52084,1.09636,0.79581,0.96574,0.001585,0.001585,0.001585
172,17486.7,1.16783,0.82355,0.96376,0.8285,0.83608,0.8099,0.52164,1.09538,0.7959,0.96508,0.0015355,0.0015355,0.0015355
173,17587.8,1.17226,0.82681,0.96554,0.82999,0.8358,0.81033,0.52225,1.09471,0.79612,0.9649,0.001486,0.001486,0.001486
174,17686.2,1.16011,0.81932,0.96341,0.82903,0.83574,0.8103,0.52274,1.09317,0.79551,0.96431,0.0014365,0.0014365,0.0014365
175,17787,1.16066,0.81808,0.96288,0.82886,0.83631,0.81034,0.52327,1.09165,0.79557,0.96393,0.001387,0.001387,0.001387
176,17886.1,1.1514,0.81446,0.9623,0.82925,0.83594,0.81026,0.52371,1.09068,0.79521,0.96345,0.0013375,0.0013375,0.0013375
177,17984.5,1.15011,0.81102,0.96065,0.82821,0.8358,0.81026,0.5246,1.08944,0.79498,0.96298,0.001288,0.001288,0.001288
178,18083.7,1.14662,0.80521,0.95882,0.82946,0.83522,0.81015,0.52532,1.08828,0.79502,0.96231,0.0012385,0.0012385,0.0012385
179,18187.5,1.142,0.80423,0.9569,0.82939,0.83403,0.80961,0.52558,1.0874,0.79407,0.96139,0.001189,0.001189,0.001189
180,18282.3,1.14266,0.80162,0.9571,0.83087,0.83523,0.81045,0.52666,1.08627,0.7938,0.9604,0.0011395,0.0011395,0.0011395
181,18387.5,1.13995,0.80092,0.95681,0.83151,0.83526,0.81013,0.52675,1.085,0.79343,0.95982,0.00109,0.00109,0.00109
182,18486.9,1.12745,0.78878,0.9533,0.83184,0.83535,0.81018,0.52765,1.08401,0.79249,0.95992,0.0010405,0.0010405,0.0010405
183,18585.3,1.12765,0.79851,0.95426,0.83117,0.83596,0.81094,0.52798,1.08409,0.79108,0.96121,0.000991,0.000991,0.000991
184,18688.9,1.12888,0.79845,0.95307,0.83047,0.83563,0.81089,0.5284,1.08252,0.79099,0.96079,0.0009415,0.0009415,0.0009415
