epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
170,29682.5,0.92573,0.49915,0.95984,0.92022,0.90513,0.95029,0.70088,1.05372,0.48254,0.90747,0.0066538,0.0066538,0.0066538
171,29856.8,0.93032,0.49872,0.95953,0.91994,0.90497,0.95002,0.7013,1.05152,0.48138,0.90705,0.006634,0.006634,0.006634
172,30032.2,0.93247,0.50028,0.95835,0.91804,0.90615,0.94951,0.70227,1.05023,0.48031,0.90662,0.0066142,0.0066142,0.0066142
173,30206.8,0.9221,0.49798,0.95903,0.91961,0.90852,0.9511,0.7029,1.04847,0.47905,0.90625,0.0065944,0.0065944,0.0065944
174,30382,0.92508,0.49693,0.96114,0.91915,0.91002,0.95132,0.70331,1.04789,0.4784,0.90593,0.0065746,0.0065746,0.0065746
175,30556.8,0.91741,0.49142,0.9546,0.92147,0.91151,0.9519,0.70447,1.04582,0.47731,0.90543,0.0065548,0.0065548,0.0065548
176,30731,0.92654,0.49513,0.9561,0.92005,0.91128,0.95185,0.70483,1.04362,0.47585,0.9049,0.006535,0.006535,0.006535
177,30903.7,0.92491,0.49894,0.95672,0.92065,0.91207,0.9526,0.70596,1.04224,0.47483,0.90441,0.0065152,0.0065152,0.0065152
178,31074.6,0.91681,0.48921,0.9555,0.92189,0.91218,0.95275,0.70626,1.03972,0.47352,0.90388,0.0064954,0.0064954,0.0064954
179,31247.7,0.92422,0.49724,0.95854,0.92261,0.91285,0.95344,0.70725,1.03839,0.47259,0.90334,0.0064756,0.0064756,0.0064756
180,31421.8,0.91873,0.4888,0.95449,0.92011,0.91404,0.95366,0.70798,1.03642,0.47184,0.90279,0.0064558,0.0064558,0.0064558
181,31595,0.92455,0.49329,0.95583,0.92131,0.9141,0.95347,0.70883,1.03452,0.47148,0.90231,0.006436,0.006436,0.006436
182,31769.4,0.92036,0.49088,0.9539,0.9206,0.91562,0.95408,0.70894,1.03311,0.47029,0.90192,0.0064162,0.0064162,0.0064162
