epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,13841.4,0.98114,0.45927,0.85729,0.97418,0.95193,0.98457,0.73965,0.93465,0.41141,0.84336,0.003796,0.003796,0.003796
190,13915.5,0.97944,0.45988,0.8566,0.97401,0.95327,0.98468,0.74046,0.93225,0.41101,0.84291,0.003763,0.003763,0.003763
191,13990.2,0.97474,0.45855,0.85505,0.97421,0.95356,0.98483,0.74101,0.93008,0.40945,0.8426,0.00373,0.00373,0.00373
192,14064.5,0.96787,0.45474,0.85431,0.97416,0.9547,0.98477,0.74246,0.92739,0.40876,0.84222,0.003697,0.003697,0.003697
193,14138.4,0.9658,0.45398,0.85188,0.97385,0.95528,0.98471,0.74361,0.9249,0.40819,0.8419,0.003664,0.003664,0.003664
194,14212,0.97267,0.45513,0.85414,0.97345,0.95661,0.98475,0.74451,0.9226,0.40726,0.84143,0.003631,0.003631,0.003631
195,14285.8,0.97063,0.45418,0.85674,0.97327,0.957,0.9848,0.74503,0.92027,0.40667,0.84108,0.003598,0.003598,0.003598
196,14359.6,0.96903,0.45287,0.85497,0.97298,0.95671,0.98485,0.74575,0.91764,0.40547,0.84066,0.003565,0.003565,0.003565
197,14434,0.96544,0.45509,0.85292,0.97346,0.95697,0.98505,0.7473,0.91533,0.4049,0.8403,0.003532,0.003532,0.003532
198,14508.2,0.96192,0.4528,0.85192,0.97335,0.95671,0.98517,0.74769,0.91329,0.40409,0.83994,0.003499,0.003499,0.003499
199,14591.2,0.96039,0.44786,0.85188,0.97355,0.95642,0.98509,0.74829,0.9103,0.40304,0.83954,0.003466,0.003466,0.003466
200,14665.8,0.95408,0.45047,0.84956,0.97292,0.957,0.98517,0.74894,0.90816,0.40195,0.83919,0.003433,0.003433,0.003433
201,14739.3,0.95937,0.44802,0.85441,0.97624,0.95395,0.98528,0.74992,0.90608,0.40088,0.8388,0.0034,0.0034,0.0034
202,14813.3,0.95582,0.44879,0.84947,0.97682,0.95433,0.98558,0.75067,0.90386,0.39998,0.83843,0.003367,0.003367,0.003367
203,14888.2,0.94414,0.44534,0.8508,0.9762,0.95642,0.98534,0.75156,0.90113,0.39885,0.83802,0.003334,0.003334,0.003334
204,14961.7,0.94513,0.44333,0.84799,0.97801,0.95613,0.98563,0.75237,0.89902,0.39815,0.83768,0.003301,0.003301,0.003301
205,15034.6,0.94253,0.44032,0.84607,0.97829,0.95613,0.98567,0.75339,0.89643,0.39754,0.83726,0.003268,0.003268,0.003268
206,15108.1,0.94567,0.44196,0.85092,0.9783,0.95642,0.98573,0.75467,0.89453,0.39673,0.83694,0.003235,0.003235,0.003235
207,15181.6,0.94617,0.44348,0.85234,0.97953,0.95642,0.9858,0.75533,0.89261,0.39569,0.8366,0.003202,0.003202,0.003202
208,15254.5,0.92908,0.43675,0.84845,0.97981,0.95614,0.98593,0.75662,0.89019,0.39473,0.83625,0.003169,0.003169,0.003169
209,15328.6,0.93833,0.43825,0.84828,0.98088,0.95601,0.9861,0.75714,0.88806,0.39401,0.83597,0.003136,0.003136,0.003136
210,15404.2,0.93213,0.43609,0.84758,0.98061,0.95691,0.98612,0.75787,0.88612,0.39357,0.83569,0.003103,0.003103,0.003103
211,15485,0.92687,0.43447,0.84838,0.98115,0.95529,0.98614,0.75819,0.88434,0.39268,0.83535,0.00307,0.00307,0.00307
212,15558.4,0.93201,0.43447,0.84612,0.98129,0.95556,0.98625,0.75906,0.88203,0.39194,0.83495,0.003037,0.003037,0.003037
213,15631.7,0.93014,0.4334,0.84829,0.98089,0.95646,0.98649,0.75959,0.87959,0.39115,0.83458,0.003004,0.003004,0.003004
214,15704.7,0.93042,0.43396,0.84838,0.98033,0.95719,0.98639,0.76005,0.87764,0.39046,0.83429,0.002971,0.002971,0.002971
215,15778.1,0.91591,0.42964,0.84457,0.98033,0.95711,0.98642,0.76082,0.87538,0.38988,0.83401,0.002938,0.002938,0.002938
216,15851.5,0.91642,0.43341,0.84441,0.98081,0.95728,0.98667,0.76152,0.87274,0.38899,0.83364,0.002905,0.002905,0.002905
217,15925.4,0.91717,0.43019,0.8459,0.9809,0.957,0.98671,0.76222,0.87115,0.3887,0.83334,0.002872,0.002872,0.002872
218,16000,0.91419,0.42794,0.84418,0.98169,0.95671,0.98673,0.7626,0.86911,0.38796,0.83297,0.002839,0.002839,0.002839
219,16073.7,0.91392,0.42848,0.84739,0.98234,0.95682,0.98689,0.76469,0.86686,0.38724,0.83259,0.002806,0.002806,0.002806
220,16147.7,0.90538,0.42462,0.84245,0.98243,0.95671,0.98691,0.76569,0.86475,0.38663,0.83232,0.002773,0.002773,0.002773
221,16221.5,0.90232,0.42236,0.8431,0.98252,0.957,0.98697,0.76627,0.86257,0.38561,0.83198,0.00274,0.00274,0.00274
222,16294.5,0.90616,0.42279,0.84524,0.98293,0.95735,0.98724,0.76712,0.86051,0.38479,0.83153,0.002707,0.002707,0.002707
223,16367.8,0.89967,0.41842,0.83914,0.98293,0.95752,0.98725,0.76762,0.85816,0.3839,0.83131,0.002674,0.002674,0.002674
224,16441.6,0.90595,0.42187,0.84153,0.98293,0.95748,0.98716,0.76819,0.85563,0.383,0.83094,0.002641,0.002641,0.002641
225,16514.6,0.90264,0.41914,0.84291,0.98461,0.95728,0.98721,0.76941,0.85378,0.382,0.83056,0.002608,0.002608,0.002608
226,16588.2,0.90185,0.42196,0.84352,0.98466,0.95707,0.98712,0.76969,0.85145,0.3814,0.83029,0.002575,0.002575,0.002575
227,16662.4,0.89608,0.41861,0.84107,0.98466,0.95668,0.98715,0.77054,0.85007,0.38059,0.82996,0.002542,0.002542,0.002542
228,16735.7,0.89192,0.41756,0.84151,0.98409,0.95761,0.98731,0.77125,0.84842,0.38011,0.82969,0.002509,0.002509,0.002509
229,16808.7,0.89318,0.41717,0.84,0.98418,0.95728,0.98756,0.77224,0.84644,0.37934,0.82943,0.002476,0.002476,0.002476
230,16882.8,0.88296,0.4135,0.83947,0.98496,0.95766,0.98736,0.77293,0.84432,0.3786,0.82914,0.002443,0.002443,0.002443
231,16956.3,0.88523,0.41386,0.84025,0.9846,0.95786,0.98728,0.77388,0.8423,0.37787,0.82883,0.00241,0.00241,0.00241
232,17030.4,0.87645,0.40981,0.83863,0.98447,0.95757,0.98726,0.77489,0.84055,0.37692,0.82852,0.002377,0.002377,0.002377
233,17103.9,0.88432,0.4126,0.83875,0.98443,0.95728,0.98729,0.77584,0.8384,0.37611,0.8282,0.002344,0.002344,0.002344
234,17178.5,0.87815,0.41132,0.83993,0.98438,0.95771,0.98729,0.7767,0.83624,0.37471,0.82793,0.002311,0.002311,0.002311
235,17251,0.87326,0.40909,0.83642,0.98497,0.95795,0.98727,0.77719,0.83478,0.37459,0.82772,0.002278,0.002278,0.002278
236,17322.8,0.86948,0.40658,0.83633,0.98554,0.95775,0.98751,0.77851,0.8328,0.37382,0.82736,0.002245,0.002245,0.002245
237,17395.1,0.86926,0.40764,0.8363,0.98506,0.95814,0.98764,0.7789,0.83081,0.37322,0.82713,0.002212,0.002212,0.002212
238,17467.7,0.86319,0.40351,0.83662,0.98411,0.95904,0.98801,0.77971,0.82878,0.3723,0.8268,0.002179,0.002179,0.002179
239,17540.5,0.86897,0.40792,0.83818,0.98411,0.95902,0.98789,0.78066,0.82716,0.37126,0.82647,0.002146,0.002146,0.002146
240,17615,0.87124,0.40638,0.83904,0.98518,0.959,0.98791,0.7812,0.82525,0.37066,0.82618,0.002113,0.002113,0.002113
241,17690.2,0.85898,0.40206,0.83767,0.98584,0.95838,0.98791,0.78151,0.82382,0.37002,0.82593,0.00208,0.00208,0.00208
242,17764.6,0.86362,0.40257,0.83702,0.986,0.959,0.98808,0.78208,0.82203,0.36929,0.8257,0.002047,0.002047,0.002047
243,17839.7,0.8579,0.40342,0.83581,0.98384,0.95979,0.98812,0.78303,0.82029,0.36873,0.8254,0.002014,0.002014,0.002014
244,17914.2,0.85209,0.39651,0.83406,0.98413,0.96007,0.98846,0.7843,0.81824,0.36833,0.82515,0.001981,0.001981,0.001981
245,17989.2,0.85569,0.40071,0.83459,0.98459,0.96044,0.98852,0.78379,0.81633,0.36735,0.82486,0.001948,0.001948,0.001948
246,18063.3,0.84565,0.39452,0.83348,0.985,0.96044,0.98832,0.78485,0.81481,0.36702,0.82464,0.001915,0.001915,0.001915
247,18137.3,0.8381,0.39276,0.83223,0.98501,0.96101,0.98833,0.78544,0.813,0.36647,0.82438,0.001882,0.001882,0.001882
248,18210.8,0.85345,0.39656,0.83396,0.98559,0.96093,0.98875,0.78542,0.81114,0.36603,0.82406,0.001849,0.001849,0.001849
249,18285.1,0.83797,0.39229,0.83398,0.98589,0.96183,0.98895,0.78601,0.8096,0.36537,0.82381,0.001816,0.001816,0.001816
250,18359.1,0.83706,0.3908,0.83296,0.98447,0.96302,0.98888,0.78681,0.80755,0.36531,0.82355,0.001783,0.001783,0.001783
251,18431.6,0.83548,0.39041,0.83134,0.98532,0.96238,0.98891,0.78777,0.80596,0.36521,0.82328,0.00175,0.00175,0.00175
252,18504.8,0.82915,0.38904,0.83177,0.98346,0.96474,0.98895,0.78831,0.80432,0.36476,0.823,0.001717,0.001717,0.001717
253,18578.3,0.83174,0.38926,0.82929,0.983,0.96617,0.98901,0.78888,0.80254,0.36399,0.82273,0.001684,0.001684,0.001684
254,18654.1,0.83454,0.389,0.83272,0.98331,0.96617,0.98918,0.78952,0.80082,0.36322,0.82241,0.001651,0.001651,0.001651
255,18729.6,0.82967,0.38839,0.83053,0.98337,0.96619,0.98922,0.78998,0.79919,0.36248,0.82214,0.001618,0.001618,0.001618
256,18804.7,0.81799,0.38515,0.83034,0.98405,0.96617,0.98871,0.79049,0.79727,0.36142,0.82194,0.001585,0.001585,0.001585
257,18879,0.82375,0.38759,0.82874,0.98449,0.96617,0.98873,0.79074,0.79563,0.36083,0.82155,0.001552,0.001552,0.001552
258,18960.7,0.82226,0.38623,0.83091,0.98452,0.96617,0.98877,0.79165,0.7944,0.36019,0.82124,0.001519,0.001519,0.001519
259,19036.6,0.81756,0.38269,0.82802,0.98491,0.96617,0.98879,0.79259,0.7923,0.35942,0.82097,0.001486,0.001486,0.001486
260,19111.6,0.81482,0.38093,0.829,0.98515,0.96646,0.98906,0.79336,0.79069,0.35859,0.82074,0.001453,0.001453,0.001453
261,19185,0.81521,0.3797,0.83091,0.986,0.96646,0.9891,0.79417,0.78895,0.35771,0.82047,0.00142,0.00142,0.00142
262,19258.9,0.80812,0.37781,0.82858,0.98596,0.96661,0.98913,0.79517,0.78749,0.35704,0.8202,0.001387,0.001387,0.001387
263,19331.8,0.81151,0.37901,0.8292,0.98597,0.9669,0.9892,0.79488,0.78592,0.35619,0.81989,0.001354,0.001354,0.001354
264,19404.5,0.8038,0.37543,0.82693,0.98627,0.968,0.98988,0.79581,0.78396,0.35552,0.81955,0.001321,0.001321,0.001321
265,19478.4,0.80397,0.37657,0.82774,0.98627,0.96766,0.98977,0.79693,0.78233,0.3555,0.81926,0.001288,0.001288,0.001288
266,19551.4,0.80136,0.37552,0.82672,0.98627,0.96789,0.98987,0.79746,0.78048,0.35416,0.81901,0.001255,0.001255,0.001255
267,19626.5,0.80317,0.37257,0.82619,0.98628,0.96885,0.99004,0.79833,0.77852,0.3538,0.81876,0.001222,0.001222,0.001222
268,19701.2,0.79556,0.3712,0.82458,0.98658,0.96985,0.98913,0.79905,0.77691,0.35278,0.8185,0.001189,0.001189,0.001189
269,19776.1,0.79186,0.37182,0.82653,0.98602,0.97084,0.99244,0.80033,0.77551,0.35267,0.81828,0.001156,0.001156,0.001156
270,19851.6,0.78981,0.36954,0.82436,0.98632,0.97174,0.98925,0.80014,0.7734,0.35193,0.81804,0.001123,0.001123,0.001123
271,19927.4,0.78831,0.36808,0.82449,0.98603,0.97104,0.98903,0.80069,0.77233,0.35103,0.81782,0.00109,0.00109,0.00109
272,20000.8,0.78577,0.36747,0.82438,0.98605,0.9724,0.99241,0.80188,0.76993,0.35042,0.81753,0.001057,0.001057,0.001057
273,20075.2,0.77653,0.36245,0.82338,0.98603,0.97114,0.98907,0.8021,0.76836,0.34953,0.81732,0.001024,0.001024,0.001024
274,20156.5,0.78758,0.36888,0.82548,0.9866,0.97133,0.98909,0.80263,0.76712,0.34898,0.81707,0.000991,0.000991,0.000991
275,20231.6,0.78034,0.36602,0.82441,0.98709,0.9719,0.99173,0.80319,0.7655,0.34828,0.8168,0.000958,0.000958,0.000958
276,20305.8,0.7691,0.35974,0.82286,0.98703,0.9719,0.99175,0.80394,0.76354,0.347,0.81656,0.000925,0.000925,0.000925
277,20379.7,0.76878,0.35795,0.82371,0.9872,0.97258,0.99236,0.80403,0.76192,0.34662,0.81627,0.000892,0.000892,0.000892
278,20454.1,0.76712,0.36087,0.82104,0.98748,0.97265,0.99265,0.8049,0.76007,0.34605,0.816,0.000859,0.000859,0.000859
279,20527.9,0.76247,0.35673,0.82243,0.98719,0.97248,0.9918,0.80509,0.75861,0.34514,0.81579,0.000826,0.000826,0.000826
280,20601.7,0.77257,0.35958,0.82229,0.98663,0.97285,0.9918,0.80626,0.75694,0.34463,0.81554,0.000793,0.000793,0.000793
281,20675.6,0.76748,0.35872,0.82223,0.9867,0.97276,0.99181,0.80686,0.75524,0.34402,0.8153,0.00076,0.00076,0.00076
282,20749.4,0.75522,0.35475,0.82028,0.98671,0.97276,0.99226,0.80778,0.75399,0.34367,0.81503,0.000727,0.000727,0.000727
283,20823.7,0.76181,0.35414,0.82279,0.98562,0.97477,0.99222,0.80833,0.75261,0.34303,0.8149,0.000694,0.000694,0.000694
284,20896.7,0.75061,0.34995,0.81984,0.98525,0.97477,0.99222,0.80913,0.75094,0.3418,0.81464,0.000661,0.000661,0.000661
285,20970.5,0.7528,0.35104,0.82049,0.98507,0.97477,0.99274,0.80932,0.74943,0.3412,0.81441,0.000628,0.000628,0.000628
286,21043.7,0.75312,0.35291,0.81806,0.98494,0.97491,0.99219,0.81028,0.74786,0.34047,0.81419,0.000595,0.000595,0.000595
287,21116.6,0.75158,0.35089,0.82163,0.98523,0.97505,0.99226,0.81055,0.74652,0.3396,0.81394,0.000562,0.000562,0.000562
288,21189.8,0.7509,0.35183,0.81903,0.98553,0.97603,0.99283,0.81188,0.74479,0.33897,0.81369,0.000529,0.000529,0.000529
289,21263,0.7463,0.34866,0.8214,0.98485,0.9762,0.99222,0.81222,0.74333,0.33822,0.81347,0.000496,0.000496,0.000496
290,21335.7,0.73886,0.34488,0.81871,0.98496,0.97635,0.99221,0.81265,0.74177,0.33768,0.81323,0.000463,0.000463,0.000463
291,21410.6,0.7383,0.33294,0.82234,0.98467,0.9761,0.98982,0.8128,0.74031,0.33682,0.81298,0.00043,0.00043,0.00043
292,21484.3,0.71548,0.32632,0.81971,0.98496,0.97634,0.99213,0.8137,0.7386,0.33631,0.81272,0.000397,0.000397,0.000397
293,21558.4,0.70654,0.32574,0.81854,0.98496,0.97641,0.99216,0.81399,0.73723,0.33558,0.8125,0.000364,0.000364,0.000364
294,21631.9,0.69841,0.32245,0.81581,0.98474,0.9762,0.99211,0.8147,0.73598,0.3353,0.81225,0.000331,0.000331,0.000331
295,21704.2,0.69695,0.32007,0.8186,0.98525,0.9767,0.99336,0.81535,0.73439,0.33487,0.81203,0.000298,0.000298,0.000298
296,21777.6,0.68646,0.31677,0.81348,0.98554,0.97688,0.99301,0.81601,0.73264,0.33401,0.81176,0.000265,0.000265,0.000265
297,21850.8,0.68517,0.31706,0.81557,0.98588,0.97678,0.99344,0.81679,0.73123,0.33336,0.81158,0.000232,0.000232,0.000232
298,21923.9,0.68416,0.31561,0.81294,0.98582,0.97706,0.99325,0.818,0.72956,0.3329,0.81133,0.000199,0.000199,0.000199
299,21997,0.68728,0.31414,0.8145,0.98652,0.97792,0.99358,0.81795,0.72867,0.33249,0.81107,0.000166,0.000166,0.000166
300,22071,0.68215,0.31414,0.81347,0.98669,0.97788,0.99357,0.81847,0.72689,0.33173,0.81087,0.000133,0.000133,0.000133
